Kind,Subsystem,Instance,ComponentModel,Category,Parameter,ExcelValue,Unit,UseDefault,ResolvedValue,ResolvedSIValue,ConfigKey,ModelicaTarget,ChangedFromDefault
ImagingTargets,Mission,slot23,,,Seoul,"{""Slot"": 23, ""Enabled"": false, ""ID"": 23, ""Name"": ""Seoul"", ""Latitude_deg"": 37.567, ""Longitude_deg"": 126.978, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 6, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[23]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 23, ""name"": ""Seoul"", ""latitude"": 0.6556678400967098, ""longitude"": 2.2161841775973596, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 6}",record,Scenarios.ScenarioConfig.imagingTargets[23],Scenarios.ScenarioConfig.imagingTargets[23],True
ImagingTargets,Mission,slot24,,,Ankara,"{""Slot"": 24, ""Enabled"": false, ""ID"": 24, ""Name"": ""Ankara"", ""Latitude_deg"": 39.933, ""Longitude_deg"": 32.86, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 5, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[24]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 24, ""name"": ""Ankara"", ""latitude"": 0.6969623301988956, ""longitude"": 0.5735151922053366, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 5}",record,Scenarios.ScenarioConfig.imagingTargets[24],Scenarios.ScenarioConfig.imagingTargets[24],True
ImagingTargets,Mission,slot25,,,Jakarta,"{""Slot"": 25, ""Enabled"": false, ""ID"": 25, ""Name"": ""Jakarta"", ""Latitude_deg"": -6.208, ""Longitude_deg"": 106.846, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 4, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[25]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 25, ""name"": ""Jakarta"", ""latitude"": -0.10835003996380799, ""longitude"": 1.8648144925858614, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 4}",record,Scenarios.ScenarioConfig.imagingTargets[25],Scenarios.ScenarioConfig.imagingTargets[25],True
ImagingTargets,Mission,slot26,,,Amsterdam,"{""Slot"": 26, ""Enabled"": false, ""ID"": 26, ""Name"": ""Amsterdam"", ""Latitude_deg"": 52.368, ""Longitude_deg"": 4.904, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 3, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[26]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 26, ""name"": ""Amsterdam"", ""latitude"": 0.9139940226843906, ""longitude"": 0.08559094651780191, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 3}",record,Scenarios.ScenarioConfig.imagingTargets[26],Scenarios.ScenarioConfig.imagingTargets[26],True
ImagingTargets,Mission,slot27,,,Riyadh,"{""Slot"": 27, ""Enabled"": false, ""ID"": 27, ""Name"": ""Riyadh"", ""Latitude_deg"": 24.714, ""Longitude_deg"": 46.675, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 2, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[27]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 27, ""name"": ""Riyadh"", ""latitude"": 0.43134067133787857, ""longitude"": 0.8146324283683533, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 2}",record,Scenarios.ScenarioConfig.imagingTargets[27],Scenarios.ScenarioConfig.imagingTargets[27],True
ImagingTargets,Mission,slot28,,,Bern,"{""Slot"": 28, ""Enabled"": false, ""ID"": 28, ""Name"": ""Bern"", ""Latitude_deg"": 46.948, ""Longitude_deg"": 7.447, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[28]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 28, ""name"": ""Bern"", ""latitude"": 0.8193971772262978, ""longitude"": 0.12997466939601773, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[28],Scenarios.ScenarioConfig.imagingTargets[28],True
ImagingTargets,Mission,slot29,,,Slot29,"{""Slot"": 29, ""Enabled"": false, ""ID"": null, ""Name"": null, ""Latitude_deg"": null, ""Longitude_deg"": null, ""Altitude_m"": null, ""MinElevation_deg"": 25, ""Priority"": null, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[29]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 0, ""name"": """", ""latitude"": 0.0, ""longitude"": 0.0, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 0}",record,Scenarios.ScenarioConfig.imagingTargets[29],Scenarios.ScenarioConfig.imagingTargets[29],True
ImagingTargets,Mission,slot30,,,Slot30,"{""Slot"": 30, ""Enabled"": false, ""ID"": null, ""Name"": null, ""Latitude_deg"": null, ""Longitude_deg"": null, ""Altitude_m"": null, ""MinElevation_deg"": 25, ""Priority"": null, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[30]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 0, ""name"": """", ""latitude"": 0.0, ""longitude"": 0.0, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 0}",record,Scenarios.ScenarioConfig.imagingTargets[30],Scenarios.ScenarioConfig.imagingTargets[30],True
ImagingTargets,Mission,slot31,,,Slot31,"{""Slot"": 31, ""Enabled"": false, ""ID"": null, ""Name"": null, ""Latitude_deg"": null, ""Longitude_deg"": null, ""Altitude_m"": null, ""MinElevation_deg"": 25, ""Priority"": null, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[31]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 0, ""name"": """", ""latitude"": 0.0, ""longitude"": 0.0, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 0}",record,Scenarios.ScenarioConfig.imagingTargets[31],Scenarios.ScenarioConfig.imagingTargets[31],True
ImagingTargets,Mission,slot32,,,Slot32,"{""Slot"": 32, ""Enabled"": false, ""ID"": null, ""Name"": null, ""Latitude_deg"": null, ""Longitude_deg"": null, ""Altitude_m"": null, ""MinElevation_deg"": 25, ""Priority"": null, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[32]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 0, ""name"": """", ""latitude"": 0.0, ""longitude"": 0.0, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 0}",record,Scenarios.ScenarioConfig.imagingTargets[32],Scenarios.ScenarioConfig.imagingTargets[32],True
Simulation,Simulation,CompleteMission,,,StartTime,0,s,False,0.0,0.0,experiment(StartTime),experiment(StartTime),False
Simulation,Simulation,CompleteMission,,,StopTime,86400,s,False,86400.0,86400.0,experiment(StopTime),experiment(StopTime),False
Simulation,Simulation,CompleteMission,,,OutputInterval,1,s,False,1.0,1.0,experiment(Interval),experiment(Interval),False
Simulation,Simulation,CompleteMission,,,Tolerance,1e-05,1,False,1e-05,1e-05,experiment(Tolerance),experiment(Tolerance),False
Simulation,Simulation,CompleteMission,,,Solver,ida,-,False,ida,ida,__OpenModelica_simulationFlags(s),__OpenModelica_simulationFlags(s),False
Simulation,Simulation,CompleteMission,,,IDALinearSolver,spgmr,-,False,spgmr,spgmr,__OpenModelica_simulationFlags(idaLS),__OpenModelica_simulationFlags(idaLS),False
Simulation,Simulation,CompleteMission,,,Jacobian,coloredNumerical,-,False,coloredNumerical,coloredNumerical,__OpenModelica_simulationFlags(jacobian),__OpenModelica_simulationFlags(jacobian),False
Simulation,Simulation,CompleteMission,,,MaxSizeLinearTearing,1000,1,False,1000.0,1000.0,__OpenModelica_commandLineOptions,__OpenModelica_commandLineOptions,False
Simulation,Simulation,CompleteMission,,,StartDateTime,2026-09-06 00:00:00,datetime,False,2026-09-06T00:00:00.000Z,2026-09-06T00:00:00.000Z,absolute epoch,absolute epoch,True
Simulation,Simulation,CompleteMission,,,TimeZone,UTC,text,False,UTC,UTC,absolute epoch,absolute epoch,False
Simulation,Simulation,CompleteMission,,,Duration,24,h,False,24.0,24.0,experiment(StopTime),experiment(StopTime),False
Ephemeris,Environment,resources,,,SPKFile,Resources/Ephemeris/de440s.bsp,path,False,Resources/Ephemeris/de440s.bsp,Resources/Ephemeris/de440s.bsp,Ephemeris.SPKFile,offline environment generator,False
Ephemeris,Environment,resources,,,IERSFile,Resources/Ephemeris/finals2000A.all,path,False,Resources/Ephemeris/finals2000A.all,Resources/Ephemeris/finals2000A.all,Ephemeris.IERSFile,offline environment generator,False
Ephemeris,Environment,resources,,,LeapSecondsFile,Resources/Ephemeris/Leap_Second.dat,path,False,Resources/Ephemeris/Leap_Second.dat,Resources/Ephemeris/Leap_Second.dat,Ephemeris.LeapSecondsFile,offline environment generator,False
Ephemeris,Environment,resources,,,AllowPredictedEOP,True,Boolean,False,True,True,Ephemeris.AllowPredictedEOP,offline environment generator,False
Ephemeris,Environment,resources,,,EnvironmentSampleInterval,10,s,False,10,10,Ephemeris.EnvironmentSampleInterval,offline environment generator,False
Ephemeris,Environment,resources,,,PropagationModel,J2SunMoon,text,False,J2SunMoon,J2SunMoon,Ephemeris.PropagationModel,offline environment generator,False
Ephemeris,Environment,resources,,,PropagationRtol,1e-10,1,False,1e-10,1e-10,Ephemeris.PropagationRtol,offline environment generator,False
Ephemeris,Environment,resources,,,PropagationAtolPosition,0.0001,m,False,0.0001,0.0001,Ephemeris.PropagationAtolPosition,offline environment generator,False
Ephemeris,Environment,resources,,,PropagationAtolVelocity,1e-07,m/s,False,1e-07,1e-07,Ephemeris.PropagationAtolVelocity,offline environment generator,False
OrbitResolved,Environment,generatedEnvironment,,,StartUTC,,derived,False,2026-09-06T00:00:00.000Z,2026-09-06T00:00:00.000Z,OrbitResolved.StartUTC,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,EndUTC,,derived,False,2026-09-07T00:00:00.000Z,2026-09-07T00:00:00.000Z,OrbitResolved.EndUTC,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,StateEpochUTC,,derived,False,2026-09-06T00:00:00.000Z,2026-09-06T00:00:00.000Z,OrbitResolved.StateEpochUTC,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,StateAtSimulationStart,,derived,False,"[-493801.2739989999, -752595.4965559999, -6776165.492715, -5490.252537677, 5304.349223451001, -172.81157435800003]","[-493801.2739989999, -752595.4965559999, -6776165.492715, -5490.252537677, 5304.349223451001, -172.81157435800003]",OrbitResolved.StateAtSimulationStart,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,DerivedElementsAtSimulationStart,,derived,False,"{""semiMajorAxis"": 6835361.40000093, ""eccentricity"": 0.0021067000329468163, ""inclination"": 1.7005001741660246, ""raan"": 2.370461993248976, ""argumentOfPerigee"": 6.283185307179586, ""meanAnomaly"": 4.69167029863507, ""period"": 5624.102185366477}","{""semiMajorAxis"": 6835361.40000093, ""eccentricity"": 0.0021067000329468163, ""inclination"": 1.7005001741660246, ""raan"": 2.370461993248976, ""argumentOfPerigee"": 6.283185307179586, ""meanAnomaly"": 4.69167029863507, ""period"": 5624.102185366477}",OrbitResolved.DerivedElementsAtSimulationStart,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,EOPStatus,,derived,False,PREDICTED,PREDICTED,OrbitResolved.EOPStatus,Generated environment resource,False
OrbitResolved,Environment,generatedEnvironment,,,EnvironmentTableSHA256,,derived,False,7d6372e7d8e2c950c9e6ea8c5adc0a2b1b490944fecdb272d92b4517236d0c83,7d6372e7d8e2c950c9e6ea8c5adc0a2b1b490944fecdb272d92b4517236d0c83,OrbitResolved.EnvironmentTableSHA256,Generated environment resource,False
